('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/visor/util/VisorTaskUtils.java', 'IGNITE-6995', '47e7daf7323ee49be53efb363f447d574bc7e222')
('1.9.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/rest/client/message/GridClientNodeBean.java', 'IGNITE-4896', 'a025268da2d138ef146226b0d6f10eea8af84631')
('1.8.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/rest/handlers/top/GridTopologyCommandHandler.java', 'IGNITE-4896', 'a025268da2d138ef146226b0d6f10eea8af84631')
('1.8.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/rest/client/message/GridClientNodeBean.java', 'IGNITE-4896', 'a025268da2d138ef146226b0d6f10eea8af84631')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/rest/handlers/top/GridTopologyCommandHandler.java', 'IGNITE-4896', 'a025268da2d138ef146226b0d6f10eea8af84631')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/rest/client/message/GridClientNodeBean.java', 'IGNITE-4896', 'a025268da2d138ef146226b0d6f10eea8af84631')
('1.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/rest/handlers/top/GridTopologyCommandHandler.java', 'IGNITE-4896', 'a025268da2d138ef146226b0d6f10eea8af84631')
('1.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/rest/client/message/GridClientNodeBean.java', 'IGNITE-4896', 'a025268da2d138ef146226b0d6f10eea8af84631')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/rest/handlers/top/GridTopologyCommandHandler.java', 'IGNITE-4896', 'a025268da2d138ef146226b0d6f10eea8af84631')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/rest/client/message/GridClientNodeBean.java', 'IGNITE-4896', 'a025268da2d138ef146226b0d6f10eea8af84631')
('2.4.0', 'modules/web-console/web-agent/src/main/java/org/apache/ignite/console/demo/service/DemoCachesLoadService.java', 'IGNITE-7927', '647620b3ccf204c7bf11c4ff540584d0c99d9a15')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/dotnet/PlatformDotNetCacheStore.java', 'IGNITE-7928', '27dc3e56e2c63b0bb8fb3187109c250812e2924e')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/dotnet/PlatformDotNetCacheStore.java', 'IGNITE-7928', '27dc3e56e2c63b0bb8fb3187109c250812e2924e')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/tostring/SBLimitedLength.java', 'IGNITE-602', 'd67c5bf4c22338695a116e0fbf0a58a4d581af5d')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/tostring/GridToStringBuilder.java', 'IGNITE-602', 'd67c5bf4c22338695a116e0fbf0a58a4d581af5d')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/tostring/SBLimitedLength.java', 'IGNITE-602', 'd67c5bf4c22338695a116e0fbf0a58a4d581af5d')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/tostring/GridToStringBuilder.java', 'IGNITE-602', 'd67c5bf4c22338695a116e0fbf0a58a4d581af5d')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/tostring/SBLimitedLength.java', 'IGNITE-602', 'd67c5bf4c22338695a116e0fbf0a58a4d581af5d')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/file/AsyncFileIO.java', 'IGNITE-7933', '4a0695ceae2f99c4841e8382e723daff4580ea3d')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/file/FileIODecorator.java', 'IGNITE-7933', '4a0695ceae2f99c4841e8382e723daff4580ea3d')
('2.4.0', 'modules/direct-io/src/main/java/org/apache/ignite/internal/processors/cache/persistence/file/AlignedBuffersDirectFileIO.java', 'IGNITE-7933', '4a0695ceae2f99c4841e8382e723daff4580ea3d')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/GridCacheDatabaseSharedManager.java', 'IGNITE-7933', '4a0695ceae2f99c4841e8382e723daff4580ea3d')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/file/RandomAccessFileIO.java', 'IGNITE-7933', '4a0695ceae2f99c4841e8382e723daff4580ea3d')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/file/FileIO.java', 'IGNITE-7933', '4a0695ceae2f99c4841e8382e723daff4580ea3d')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/file/UnzipFileIO.java', 'IGNITE-7933', '4a0695ceae2f99c4841e8382e723daff4580ea3d')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/IgnitionEx.java', 'IGNITE-7933', '4a0695ceae2f99c4841e8382e723daff4580ea3d')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/service/GridServiceProxy.java', 'IGNITE-2249', '7d5f77e2f9ad80ec298b96452e5f55f737a01701')
('1.5.0.final', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/jobtracker/HadoopJobTracker.java', 'IGNITE-2249', '7d5f77e2f9ad80ec298b96452e5f55f737a01701')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/datastructures/CacheDataStructuresManager.java', 'IGNITE-2249', '7d5f77e2f9ad80ec298b96452e5f55f737a01701')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/MarshallerContextImpl.java', 'IGNITE-2249', '7d5f77e2f9ad80ec298b96452e5f55f737a01701')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/service/GridServiceProcessor.java', 'IGNITE-2249', '7d5f77e2f9ad80ec298b96452e5f55f737a01701')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/datastructures/DataStructuresProcessor.java', 'IGNITE-2249', '7d5f77e2f9ad80ec298b96452e5f55f737a01701')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/continuous/CacheContinuousQueryHandler.java', 'IGNITE-2249', '7d5f77e2f9ad80ec298b96452e5f55f737a01701')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/continuous/CacheContinuousQueryManager.java', 'IGNITE-2249', '7d5f77e2f9ad80ec298b96452e5f55f737a01701')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/binary/CacheObjectBinaryProcessorImpl.java', 'IGNITE-2249', '7d5f77e2f9ad80ec298b96452e5f55f737a01701')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/service/GridServiceProxy.java', 'IGNITE-2249', '7d5f77e2f9ad80ec298b96452e5f55f737a01701')
('1.4.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/jobtracker/HadoopJobTracker.java', 'IGNITE-2249', '7d5f77e2f9ad80ec298b96452e5f55f737a01701')
('2.7.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/database/H2TreeIndex.java', 'IGNITE-6609', 'af041491423cc2c91668de3790a81e3631bcfa5c')
('2.7.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/database/H2PkHashIndex.java', 'IGNITE-6609', 'af041491423cc2c91668de3790a81e3631bcfa5c')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryObjectImpl.java', 'IGNITE-2257', '18c413c41b51994fb2eeaaebf4cf727049db0c8b')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java', 'IGNITE-2257', '18c413c41b51994fb2eeaaebf4cf727049db0c8b')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/binary/GridBinaryMarshaller.java', 'IGNITE-2257', '18c413c41b51994fb2eeaaebf4cf727049db0c8b')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryEnumObjectImpl.java', 'IGNITE-2257', '18c413c41b51994fb2eeaaebf4cf727049db0c8b')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsImpl.java', 'IGNITE-2258', 'e298eab9083dd0f604e314753f7887bfe54ef777')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/configuration/FileSystemConfiguration.java', 'IGNITE-2258', 'e298eab9083dd0f604e314753f7887bfe54ef777')
('1.4.0', 'modules/hadoop/src/main/java/org/apache/ignite/hadoop/fs/v1/IgniteHadoopFileSystem.java', 'IGNITE-2258', '03ad6aa821f34eee42504d1a78c9256f7521330a')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsImpl.java', 'IGNITE-2258', '03ad6aa821f34eee42504d1a78c9256f7521330a')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/configuration/FileSystemConfiguration.java', 'IGNITE-2258', '03ad6aa821f34eee42504d1a78c9256f7521330a')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/spi/communication/tcp/TcpCommunicationSpi.java', 'IGNITE-7944', 'd70477b20ce5e1830a3167a8913e0c0593a2d2d2')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/task/GridTaskProcessor.java', 'IGNITE-7944', 'd70477b20ce5e1830a3167a8913e0c0593a2d2d2')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionExchangeId.java', 'IGNITE-7947', '798c01bd6d8427ec85ebbef4c0bec4fdcacfee29')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/GridCacheOffheapManager.java', 'IGNITE-7947', '798c01bd6d8427ec85ebbef4c0bec4fdcacfee29')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionExchangeId.java', 'IGNITE-7947', '798c01bd6d8427ec85ebbef4c0bec4fdcacfee29')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/near/GridNearTxAbstractEnlistFuture.java', 'IGNITE-10763', '23b4b29b2dcec97b3b080f40094a0b771bcbbe7b')
('2.7.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/twostep/GridReduceQueryExecutor.java', 'IGNITE-10763', '23b4b29b2dcec97b3b080f40094a0b771bcbbe7b')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/near/GridNearTxSelectForUpdateFuture.java', 'IGNITE-10763', '23b4b29b2dcec97b3b080f40094a0b771bcbbe7b')
('2.7.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/IgniteH2Indexing.java', 'IGNITE-10763', '23b4b29b2dcec97b3b080f40094a0b771bcbbe7b')
('2.7.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/DmlStatementsProcessor.java', 'IGNITE-10763', '23b4b29b2dcec97b3b080f40094a0b771bcbbe7b')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/logger/java/JavaLogger.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridKernalContextImpl.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/urideploy/src/main/java/org/apache/ignite/spi/deployment/uri/UriDeploymentSpi.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/ipc/shmem/IpcSharedMemoryServerEndpoint.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/hadoop/HadoopJob.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/taskexecutor/external/HadoopExternalTaskExecutor.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/impl/v2/HadoopV2TaskContext.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/utils/PlatformUtils.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/spi/checkpoint/sharedfs/SharedFsCheckpointSpi.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/spi/swapspace/file/FileSwapSpaceSpi.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/impl/v2/HadoopV2Job.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/ipfinder/sharedfs/TcpDiscoverySharedFsIpFinder.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/taskexecutor/external/child/HadoopExternalProcessStarter.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/spi/communication/tcp/TcpCommunicationSpi.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/HadoopHelperImpl.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/taskexecutor/external/communication/HadoopExternalCommunication.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/hadoop/HadoopNoopHelper.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/hadoop/HadoopHelper.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/IgnitionEx.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/IgniteUtils.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.6.0', 'modules/core/src/main/java/org/apache/ignite/logger/java/JavaLogger.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridKernalContextImpl.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.6.0', 'modules/urideploy/src/main/java/org/apache/ignite/spi/deployment/uri/UriDeploymentSpi.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/ipc/shmem/IpcSharedMemoryServerEndpoint.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/hadoop/HadoopJob.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.6.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/taskexecutor/external/HadoopExternalTaskExecutor.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.6.0', 'modules/core/src/main/java/org/apache/ignite/spi/checkpoint/sharedfs/SharedFsCheckpointSpi.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.6.0', 'modules/core/src/main/java/org/apache/ignite/spi/swapspace/file/FileSwapSpaceSpi.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.6.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/taskexecutor/external/child/HadoopExternalProcessStarter.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.6.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/taskexecutor/external/communication/HadoopExternalCommunication.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/logger/java/JavaLogger.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.5.0.final', 'modules/urideploy/src/main/java/org/apache/ignite/spi/deployment/uri/UriDeploymentSpi.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/hadoop/HadoopJob.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.5.0.final', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/taskexecutor/external/HadoopExternalTaskExecutor.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/spi/checkpoint/sharedfs/SharedFsCheckpointSpi.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.5.0.final', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/taskexecutor/external/child/HadoopExternalProcessStarter.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.5.0.final', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/taskexecutor/external/communication/HadoopExternalCommunication.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/logger/java/JavaLogger.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/hadoop/HadoopJob.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.4.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/taskexecutor/external/HadoopExternalTaskExecutor.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.4.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/taskexecutor/external/child/HadoopExternalProcessStarter.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('1.4.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/taskexecutor/external/communication/HadoopExternalCommunication.java', 'IGNITE-3597', 'a92f20b5cc75e6b80b2731da0192723526b0c1dc')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/transactions/IgniteTxImplicitSingleStateImpl.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridEventConsumeHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/transactions/IgniteTxState.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridDhtTxAbstractEnlistFuture.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/continuous/GridContinuousProcessor.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheContext.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/mvcc/MvccCachingManager.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridMessageListenHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheGroupContext.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/transactions/IgniteTxStateImpl.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/continuous/CacheContinuousQueryListener.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/transactions/IgniteTxHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/continuous/GridContinuousHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheMapEntry.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/transactions/IgniteTxRemoteStateAdapter.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/continuous/CacheContinuousQueryHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/continuous/CacheContinuousQueryManager.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridEventConsumeHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridMessageListenHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/continuous/CacheContinuousQueryListener.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/continuous/GridContinuousHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridEventConsumeHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridMessageListenHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/continuous/CacheContinuousQueryListener.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/continuous/GridContinuousHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridEventConsumeHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridMessageListenHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/continuous/CacheContinuousQueryListener.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/continuous/GridContinuousHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridEventConsumeHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridMessageListenHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/continuous/CacheContinuousQueryListener.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/continuous/GridContinuousHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.2.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridMessageListenHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.2.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/continuous/CacheContinuousQueryListener.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.2.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/continuous/GridContinuousHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.1.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridMessageListenHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.1.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/continuous/CacheContinuousQueryListener.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.1.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/continuous/GridContinuousHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.0.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridMessageListenHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.0.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/continuous/GridContinuousHandler.java', 'IGNITE-10755', '937164ea1a922ae32e54aa32b7356ef758599e87')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/colocated/GridDhtColocatedCache.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/managers/communication/GridIoMessageFactory.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridDhtTxAbstractEnlistFuture.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/near/GridNearTxAbstractEnlistFuture.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/transactions/IgniteTxAdapter.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
